bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price(k)
4.0,2.25,1930,8925.0,1.0,0,0,4,8.0,1930,0,1974,0,98058,47.4501,-122.128,1930,8400,289.0
4.0,3.0,3760,8804.0,2.0,0,0,3,8.0,2470,1290,2002,0,98056,47.5161,-122.191,1960,7225,494.5
3.0,2.25,2370,9619.0,1.0,0,0,4,8.0,1650,720,1973,0,98052,47.6366,-122.099,1960,9712,746.0
4.0,3.0,2120,13000.0,2.0,0,0,4,8.0,2120,0,1978,0,98059,47.4745,-122.141,2180,11440,385.0
4.0,2.5,2370,10513.0,2.0,0,0,4,8.0,2370,0,1987,0,98052,47.6915,-122.099,2110,9540,688.1
4.0,2.5,2350,3150.0,1.5,0,0,4,8.0,1690,660,1910,0,98103,47.6605,-122.335,1750,3150,870.3
3.0,1.0,1180,8474.0,1.5,0,0,3,7.0,1180,0,1956,0,98155,47.7416,-122.327,1180,7200,310.0
3.0,2.5,2270,5654.0,2.0,0,0,3,8.0,2270,0,1999,0,98133,47.7733,-122.351,1770,7840,500.0
3.0,2.25,1830,7770.0,1.0,0,0,4,7.0,1400,430,1977,0,98042,47.3925,-122.161,1960,7272,255.0
3.0,2.75,3910,7080.0,1.0,0,0,5,9.0,1970,1940,1949,0,98112,47.6324,-122.289,3480,7370,1475.0
3.0,1.0,890,9465.0,1.0,0,0,3,6.0,890,0,1957,0,98148,47.4388,-122.328,1590,9147,154.5
3.0,2.25,1820,8058.0,1.0,0,0,3,7.0,1260,560,1974,0,98034,47.7241,-122.168,1850,7384,425.0
4.0,2.5,2440,7491.0,2.0,0,0,4,10.0,2440,0,1988,0,98029,47.561,-122.019,2490,8580,700.0
2.0,1.0,1110,3943.0,1.0,0,0,5,6.0,740,370,1916,0,98109,47.6436,-122.352,1590,4311,410.5
3.0,2.0,1870,7080.0,1.0,0,0,4,7.0,1210,660,1969,0,98034,47.7244,-122.179,1620,8000,432.0
3.0,1.5,1240,4080.0,1.5,0,0,3,8.0,1240,0,1914,0,98144,47.5745,-122.291,1420,4080,530.0
3.0,2.0,1560,8640.0,1.0,0,0,5,7.0,1560,0,1967,0,98034,47.7294,-122.186,1970,8625,465.0
3.0,2.5,1910,5600.0,2.0,0,0,3,8.0,1910,0,1989,0,98029,47.5752,-122.009,1800,4928,498.688
3.0,1.0,2200,21450.0,1.0,0,0,4,9.0,1600,600,1952,0,98166,47.4527,-122.372,1880,11250,573.5
4.0,2.75,2530,13474.0,2.0,0,0,4,8.0,2530,0,1994,0,98023,47.289,-122.344,2490,13140,349.9
3.0,1.0,1130,12519.0,1.0,0,0,3,7.0,1130,0,1958,0,98056,47.4965,-122.176,1460,12507,220.0
2.0,1.0,820,6771.0,1.0,0,0,4,6.0,820,0,1918,0,98106,47.52,-122.354,1000,4440,260.0
2.0,1.0,960,4000.0,1.0,0,0,3,6.0,960,0,1918,0,98118,47.5554,-122.267,1210,4000,290.0
4.0,1.5,1980,3240.0,1.5,0,0,4,8.0,1780,200,1930,0,98144,47.584,-122.294,2250,4000,615.0
4.0,3.5,3370,5638.0,2.0,0,0,3,10.0,2250,1120,2001,0,98034,47.7196,-122.223,3080,7200,730.0
4.0,3.25,7420,167869.0,2.0,0,3,3,12.0,7420,0,2002,0,98045,47.4548,-121.764,5610,169549,1950.0
3.0,2.25,1800,10500.0,2.0,0,0,3,7.0,1800,0,1995,0,98038,47.3879,-122.032,1870,8555,332.5
5.0,3.5,3990,10120.0,2.0,0,0,3,9.0,2820,1170,1990,0,98011,47.741,-122.208,2750,9622,650.0
4.0,2.5,4070,7800.0,3.0,0,0,4,8.0,3390,680,2002,0,98115,47.6838,-122.327,2020,6760,1400.0
4.0,1.75,1640,7194.0,1.5,0,0,4,7.0,1480,160,1915,0,98011,47.7649,-122.205,1440,9405,465.0
4.0,3.25,3730,11820.0,2.0,0,0,3,10.0,2460,1270,1990,0,98029,47.5775,-122.019,3680,10667,690.0
3.0,1.75,1220,7004.0,1.0,0,0,5,7.0,1220,0,1966,0,98058,47.4492,-122.157,1640,7210,289.9
3.0,3.5,3490,4000.0,2.0,0,0,3,9.0,2570,920,2009,0,98112,47.6385,-122.281,1880,4000,1620.0
3.0,2.5,1730,4286.0,2.0,0,0,3,7.0,1730,0,1999,0,98148,47.432,-122.329,1780,4343,339.95
4.0,2.75,3430,8000.0,1.5,0,0,4,8.0,3430,0,1972,0,98023,47.3183,-122.382,2090,8000,367.999
4.0,2.5,2320,10079.0,2.0,0,0,3,7.0,2320,0,1994,0,98038,47.3828,-122.026,2010,7438,380.0
3.0,1.75,2030,17100.0,1.0,0,0,4,7.0,2030,0,1953,0,98166,47.451,-122.365,1950,14400,440.0
5.0,4.0,4850,36450.0,2.0,0,0,3,10.0,4850,0,1977,0,98005,47.6426,-122.158,3850,35325,975.0
3.0,1.5,1340,13560.0,1.0,0,0,3,7.0,1340,0,1968,0,98028,47.741,-122.234,1540,15000,309.5
3.0,1.0,1130,8201.0,1.0,0,0,5,6.0,1130,0,1948,0,98155,47.7359,-122.306,1180,8203,350.0
2.0,2.0,1180,2521.0,2.0,0,0,3,6.0,1180,0,2005,0,98038,47.3487,-122.021,1310,3003,215.0
2.0,1.0,910,6000.0,1.0,0,0,3,6.0,910,0,1943,0,98118,47.5253,-122.266,1460,5800,254.0
3.0,1.75,1630,4275.0,1.5,0,3,3,7.0,1630,0,1908,0,98115,47.6851,-122.322,1800,4275,567.0
2.0,1.0,710,1173.0,2.0,0,0,4,7.0,710,0,1943,0,98102,47.6412,-122.329,1370,1173,402.0
4.0,1.0,1520,80150.0,1.0,0,0,2,5.0,1520,0,1948,0,98045,47.4742,-121.769,1740,84506,365.0
4.0,2.5,2820,8408.0,2.0,0,0,3,9.0,2820,0,2014,0,98155,47.7538,-122.325,1300,8408,625.0
4.0,1.75,1970,5160.0,1.5,0,0,3,7.0,1970,0,1942,0,98126,47.534,-122.373,1230,4920,432.0
5.0,3.0,2240,19090.0,1.0,0,0,4,8.0,1700,540,1968,0,98058,47.4416,-122.149,2280,20000,335.5
2.0,1.75,1860,5940.0,1.0,0,2,5,8.0,1020,840,1956,0,98116,47.5751,-122.407,2130,5940,672.5
4.0,1.0,1780,4310.0,1.5,0,0,5,6.0,1780,0,1919,0,98118,47.5486,-122.278,1460,4310,336.0
4.0,2.5,1788,10183.0,2.0,0,0,4,7.0,1788,0,1990,0,98002,47.2883,-122.218,1700,6600,294.4
3.0,2.5,1880,3054.0,2.0,0,0,3,8.0,1880,0,1988,0,98007,47.6091,-122.147,1840,3815,541.9
3.0,1.75,2300,11400.0,1.0,0,0,4,8.0,1520,780,1977,0,98052,47.6884,-122.128,2300,10140,505.0
3.0,2.5,1610,6176.0,2.0,0,0,3,7.0,1610,0,1994,0,98030,47.3657,-122.173,1680,7414,255.0
6.0,2.5,2270,11970.0,1.0,0,0,3,7.0,1470,800,1964,0,98011,47.7722,-122.204,2270,10640,435.0
2.0,1.75,1230,3600.0,1.5,0,0,5,7.0,1230,0,1925,0,98119,47.6423,-122.361,1210,4500,636.0
4.0,3.5,3420,33106.0,2.0,0,0,3,9.0,3420,0,2004,0,98010,47.3554,-121.986,3420,36590,655.0
3.0,1.5,1670,6988.0,1.0,0,0,3,7.0,1370,300,1953,0,98148,47.4283,-122.323,1090,7753,280.5
2.0,1.0,1120,6141.0,1.0,0,0,3,7.0,900,220,1946,0,98117,47.6924,-122.372,1500,7529,520.0
4.0,2.5,2580,5476.0,2.0,0,0,3,8.0,2580,0,2005,0,98031,47.4042,-122.205,2900,5476,354.0
5.0,2.75,3847,17654.0,1.0,0,2,5,9.0,2299,1548,1975,0,98003,47.3379,-122.322,2690,15344,810.0
4.0,2.5,3630,42884.0,1.5,0,0,3,9.0,2300,1330,1979,0,98092,47.2617,-122.19,2830,80148,400.0
4.0,2.75,3580,12000.0,1.0,0,0,3,10.0,1840,1740,1979,0,98074,47.6319,-122.05,2910,12428,879.9
5.0,4.0,4050,11358.0,2.0,0,0,4,10.0,2780,1270,1980,0,98040,47.56,-122.225,3120,13555,1288.0
3.0,3.5,3240,23522.0,2.0,0,0,3,10.0,2130,1110,1992,0,98010,47.3388,-122.033,3180,23273,902.5
3.0,1.75,1540,8400.0,1.5,0,0,3,7.0,1540,0,1902,0,98122,47.6187,-122.295,1330,4800,900.0
4.0,2.5,2550,7200.0,2.0,0,2,3,7.0,2550,0,2003,0,98056,47.4793,-122.18,2560,5715,419.5
4.0,2.0,2340,6000.0,1.0,0,0,5,8.0,1270,1070,1953,0,98199,47.6495,-122.401,1600,6000,685.0
4.0,2.5,2320,4524.0,2.0,0,0,3,8.0,2320,0,2004,0,98059,47.4798,-122.136,2330,4524,429.95
4.0,2.5,1640,6000.0,2.0,0,0,3,7.0,1640,0,2011,0,98106,47.559,-122.365,1640,4800,464.95
2.0,1.0,910,9000.0,1.0,0,0,4,6.0,910,0,1983,0,98045,47.4463,-121.771,1410,9440,239.9
4.0,3.25,2550,11524.0,2.0,0,0,3,8.0,2550,0,1990,0,98019,47.7324,-121.963,2370,14001,406.25
4.0,2.5,2660,8027.0,2.0,0,0,3,8.0,2660,0,1997,0,98045,47.4831,-121.781,2480,8095,447.0
3.0,2.5,1480,14250.0,2.0,0,0,3,7.0,1480,0,1996,0,98033,47.6595,-122.186,1660,14250,466.8
4.0,2.5,2810,11560.0,1.0,0,0,5,7.0,1740,1070,1962,0,98008,47.5846,-122.12,1970,11560,674.0
1.0,1.0,830,3200.0,1.0,0,0,3,7.0,830,0,1924,0,98103,47.6557,-122.348,1350,2512,525.0
3.0,2.75,3510,92347.0,2.0,0,0,3,10.0,3510,0,1990,0,98038,47.3735,-122.018,2970,37070,674.95
3.0,2.5,2480,4950.0,2.0,0,0,3,7.0,2480,0,2004,0,98058,47.4389,-122.116,2230,5298,374.9
4.0,3.0,3720,5000.0,2.5,0,0,5,9.0,2720,1000,1905,0,98102,47.6282,-122.322,2610,5000,1443.92
3.0,2.25,2150,9250.0,2.0,0,0,3,8.0,2150,0,1984,0,98052,47.7179,-122.113,2240,9266,559.5
3.0,2.5,2370,7875.0,2.0,0,0,3,9.0,2370,0,2003,0,98065,47.5427,-121.863,2660,7752,522.5
5.0,2.5,4310,28008.0,2.0,0,0,3,10.0,4310,0,1988,0,98053,47.6662,-122.056,3170,28559,1130.0
5.0,2.75,2990,7420.0,2.0,0,0,3,8.0,2990,0,1996,0,98059,47.4944,-122.162,2290,7678,498.5
4.0,1.0,1350,4000.0,1.5,0,0,3,8.0,1350,0,1930,0,98117,47.6885,-122.386,1520,4000,571.0
2.0,2.0,2370,217800.0,1.5,0,0,3,7.0,1600,770,1992,0,98027,47.5007,-122.088,2370,157687,543.0
3.0,2.0,1410,10248.0,1.0,0,0,3,7.0,1410,0,1985,0,98001,47.3315,-122.265,2090,9414,271.92
2.0,1.0,1170,8254.0,1.0,0,0,2,6.0,1170,0,1949,0,98146,47.497,-122.346,1820,8922,104.95
4.0,2.5,1800,4500.0,2.0,0,0,3,8.0,1800,0,1999,0,98075,47.5998,-122.014,1800,4500,485.5
4.0,2.75,3650,6982.0,2.0,0,2,4,9.0,2530,1120,1951,2003,98115,47.6756,-122.275,3140,7894,1210.0
3.0,1.75,1490,8357.0,1.0,0,0,4,7.0,1490,0,1993,0,98038,47.3473,-122.037,1490,7376,260.25
4.0,2.5,3610,13292.0,2.0,0,0,3,10.0,3610,0,1996,0,98075,47.5868,-121.974,3000,10776,875.909
4.0,1.75,2050,94525.0,1.0,0,0,4,7.0,1250,800,1959,0,98058,47.4492,-122.084,2270,47480,455.0
3.0,1.0,1092,7500.0,1.5,0,0,3,6.0,1092,0,1918,0,98106,47.5321,-122.354,930,4000,309.0
4.0,2.25,2010,7688.0,1.0,0,0,3,8.0,1170,840,1979,0,98023,47.3086,-122.396,1990,7688,229.0
3.0,2.0,1680,7900.0,2.0,0,0,4,7.0,1680,0,1953,0,98003,47.3255,-122.305,1250,15600,250.0
4.0,2.0,2510,38141.0,1.0,0,0,3,9.0,2510,0,1960,0,98034,47.7219,-122.258,3180,11760,600.0
4.0,2.5,2280,65836.0,2.0,0,0,3,8.0,2280,0,2004,0,98077,47.7237,-122.076,2300,97574,535.0
3.0,2.5,2510,5186.0,2.0,0,0,3,7.0,2510,0,2001,0,98053,47.6895,-122.041,2530,5186,571.0
5.0,2.75,3190,16920.0,1.0,0,3,3,9.0,1690,1500,1976,0,98006,47.5641,-122.16,3100,13100,1030.0
4.0,3.25,4690,14930.0,2.0,0,2,3,10.0,3680,1010,1995,0,98155,47.7718,-122.283,2910,13320,600.0
3.0,2.25,1850,12000.0,1.0,0,0,4,7.0,1300,550,1977,0,98072,47.7408,-122.101,1580,12616,469.5
4.0,3.0,4160,13170.0,2.0,0,0,3,11.0,3040,1120,2001,0,98059,47.5182,-122.149,3780,13148,1150.0
4.0,1.5,2220,4000.0,1.5,0,0,3,8.0,1970,250,1925,0,98105,47.6564,-122.325,1984,4000,785.0
3.0,2.5,2870,13695.0,2.0,0,0,3,10.0,2870,0,1991,0,98052,47.6944,-122.102,2840,8472,872.75
4.0,2.75,3950,10214.0,1.0,0,3,3,10.0,2050,1900,1955,0,98117,47.6969,-122.384,3130,8608,900.0
2.0,1.75,1740,6620.0,1.5,0,0,3,8.0,1740,0,2002,0,98065,47.526,-121.828,1560,5400,350.0
5.0,3.0,4780,20440.0,1.0,0,0,4,10.0,3660,1120,1975,0,98039,47.6242,-122.239,4660,20440,2575.0
4.0,2.5,3160,39960.0,1.0,0,0,3,10.0,3160,0,1980,0,98005,47.6418,-122.157,3900,36444,940.0
5.0,1.75,1990,27810.0,1.0,0,0,3,7.0,1990,0,1955,0,98023,47.3325,-122.35,2240,20000,185.0
4.0,3.5,3920,37122.0,2.0,0,0,3,10.0,3920,0,1996,0,98053,47.6316,-121.988,2550,32647,850.0
3.0,1.0,960,15273.0,1.0,0,0,4,7.0,960,0,1963,0,98022,47.238,-122.039,1930,51400,201.0
2.0,1.5,1540,6549.0,2.0,0,0,3,7.0,1540,0,1980,0,98133,47.7189,-122.353,1470,6552,499.0
4.0,2.5,1970,5190.0,2.0,0,0,3,7.0,1970,0,2002,0,98059,47.515,-122.164,1840,5564,315.0
3.0,2.5,1880,4668.0,2.0,0,0,3,8.0,1880,0,1993,0,98029,47.5666,-121.999,2060,4668,509.95
3.0,2.75,2000,6405.0,1.0,0,0,3,8.0,1260,740,1964,0,98178,47.5066,-122.259,2130,6510,286.3
3.0,2.5,1990,8325.0,2.0,0,0,4,8.0,1310,680,1997,0,98034,47.705,-122.201,2450,10606,590.0
4.0,1.0,1400,9384.0,1.5,0,0,4,6.0,1400,0,1948,0,98106,47.5166,-122.361,1600,8432,325.0
4.0,2.5,3190,27806.0,2.0,0,0,3,9.0,3190,0,1997,0,98010,47.3425,-122.03,2810,28619,625.0
3.0,1.5,1000,6914.0,1.0,0,0,3,7.0,1000,0,1947,0,98125,47.7144,-122.319,1000,6947,378.0
3.0,1.75,1670,6900.0,1.0,0,0,3,7.0,1170,500,1978,0,98023,47.2975,-122.38,1740,7000,239.95
4.0,2.0,2100,4500.0,1.0,0,0,5,7.0,1060,1040,1924,0,98105,47.6699,-122.317,1920,3900,550.0
2.0,1.0,1010,6180.0,1.0,0,0,3,6.0,1010,0,1903,0,98118,47.5532,-122.28,1560,6180,325.0
4.0,2.5,2030,3905.0,1.5,0,0,4,7.0,1630,400,1926,0,98103,47.6547,-122.34,2000,3905,831.0
3.0,1.0,1090,10296.0,1.0,0,0,4,6.0,1090,0,1950,0,98028,47.7743,-122.26,1910,10296,249.0
4.0,1.75,2440,16730.0,1.0,0,0,3,7.0,1390,1050,1976,0,98072,47.7406,-122.11,1390,11600,484.0
4.0,3.0,2500,6278.0,2.0,0,0,3,9.0,2500,0,2002,0,98092,47.3325,-122.168,2700,7200,395.0
4.0,2.5,3420,7462.0,2.0,0,0,3,9.0,3420,0,2002,0,98074,47.6388,-122.064,3080,8031,839.9
4.0,2.5,2850,11000.0,2.0,0,0,3,8.0,2850,0,1998,0,98052,47.6759,-122.161,1720,11000,760.0
4.0,1.5,2030,3300.0,1.5,0,0,4,8.0,1530,500,1927,0,98116,47.5855,-122.383,2610,5400,750.0
5.0,3.75,4590,11265.0,2.0,0,0,4,11.0,3450,1140,1927,0,98112,47.6389,-122.288,3870,8996,3000.0
3.0,2.5,2230,5800.0,2.0,0,0,3,7.0,2230,0,2004,0,98065,47.5308,-121.847,2230,6088,440.0
2.0,1.75,1810,7523.0,1.0,0,0,3,8.0,1170,640,1962,1980,98027,47.5695,-122.087,2090,7523,501.0
6.0,4.5,4000,7500.0,2.0,0,0,3,7.0,4000,0,1978,0,98122,47.6146,-122.306,1380,6298,739.0
3.0,1.75,1490,16200.0,1.0,0,0,5,8.0,1490,0,1958,0,98005,47.5919,-122.175,2070,16200,685.65
4.0,4.5,4225,284011.0,2.0,0,0,4,11.0,4225,0,1985,0,98074,47.6118,-122.024,2870,14576,1005.0
4.0,1.75,2120,4000.0,1.5,0,0,4,8.0,1920,200,1929,0,98105,47.6601,-122.275,2300,4000,980.0
3.0,1.5,1030,7184.0,1.0,0,0,4,7.0,1030,0,1968,0,98056,47.5069,-122.189,1330,7262,275.0
4.0,1.75,2310,8045.0,1.0,0,0,4,7.0,1650,660,1976,0,98058,47.4569,-122.165,1790,8086,319.95
3.0,2.25,1830,7943.0,2.0,0,0,3,8.0,1830,0,1985,0,98028,47.7466,-122.249,2100,8070,448.5
5.0,2.0,2120,137565.0,1.5,0,0,3,7.0,2120,0,1913,0,98070,47.4558,-122.507,2120,157123,437.0
4.0,1.5,2500,9448.0,1.0,0,0,4,7.0,1250,1250,1966,0,98106,47.5212,-122.339,1640,9490,330.0
3.0,2.5,2470,7700.0,2.0,0,0,4,8.0,2470,0,1990,0,98031,47.4096,-122.17,2400,7700,365.0
2.0,1.0,940,7700.0,1.0,0,0,4,6.0,940,0,1916,0,98133,47.7067,-122.354,1290,7375,329.0
5.0,2.75,3260,11700.0,1.0,0,0,3,8.0,1630,1630,1964,0,98008,47.6169,-122.104,2860,11700,681.5
3.0,2.25,1660,10140.0,1.0,0,0,4,8.0,1370,290,1980,0,98052,47.6889,-122.128,2100,10125,566.0
4.0,3.0,4370,217882.0,2.0,0,0,3,10.0,4370,0,1984,0,98053,47.6573,-122.034,2430,35096,897.5
3.0,2.5,2620,9112.0,2.0,0,0,3,9.0,2620,0,1995,0,98052,47.6972,-122.116,2620,9067,738.0
3.0,1.75,1500,7800.0,1.0,0,0,3,7.0,1500,0,1968,0,98092,47.3141,-122.192,1490,7800,185.0
2.0,1.0,910,7200.0,1.0,0,1,4,7.0,830,80,1936,0,98136,47.5145,-122.39,1700,7200,445.0
3.0,1.75,1430,4920.0,1.0,0,0,2,6.0,1430,0,1957,0,98118,47.5388,-122.275,1550,5646,175.0
2.0,1.0,900,8556.0,1.0,0,0,3,6.0,760,140,1941,0,98136,47.5148,-122.386,1500,8556,315.0
4.0,1.75,1250,7400.0,1.0,0,0,5,6.0,1250,0,1959,0,98008,47.62,-122.12,990,7600,445.0
5.0,3.0,3850,14990.0,1.0,0,0,4,9.0,2290,1560,1964,0,98004,47.6425,-122.218,3010,15001,1400.0
4.0,2.5,3450,35100.0,2.0,0,0,3,10.0,3450,0,1987,0,98052,47.7302,-122.106,3110,35894,832.5
4.0,3.5,3950,12320.0,2.0,0,0,3,10.0,3950,0,2001,0,98065,47.5414,-121.869,3920,11086,771.15
4.0,1.5,1950,12559.0,1.5,0,0,3,6.0,1950,0,1939,0,98188,47.4364,-122.282,1950,9178,225.0
3.0,2.5,1700,6396.0,2.0,0,0,3,7.0,1700,0,2003,0,98065,47.5333,-121.87,1700,4444,389.95
3.0,2.5,2370,6082.0,2.0,0,0,3,7.0,2370,0,2004,0,98065,47.5288,-121.846,2690,6152,435.0
3.0,1.75,1600,2538.0,2.0,0,0,3,7.0,1600,0,1929,0,98102,47.6447,-122.327,1660,1750,845.0
4.0,1.75,4060,5500.0,2.0,0,0,5,9.0,2660,1400,1924,0,98102,47.6437,-122.321,3320,5500,1300.0
3.0,2.25,1322,1796.0,2.0,0,0,3,8.0,1087,235,2005,0,98144,47.5976,-122.298,1690,2025,350.0
3.0,1.75,1140,10400.0,1.0,0,0,4,7.0,1140,0,1983,0,98003,47.2598,-122.311,1280,9800,250.0
2.0,1.5,1280,2096.0,2.0,0,0,3,7.0,1080,200,2007,0,98144,47.5872,-122.308,1340,7452,370.0
4.0,2.5,3080,4553.0,2.5,0,0,3,8.0,3080,0,2008,0,98052,47.7066,-122.112,2750,4929,750.0
2.0,1.75,1210,3000.0,1.0,0,0,5,7.0,910,300,1906,0,98117,47.6789,-122.365,1260,3000,439.95
4.0,1.75,1950,10219.0,1.0,0,0,3,7.0,1950,0,1962,0,98133,47.7492,-122.336,1500,9099,395.0
4.0,1.0,1450,6820.0,1.5,0,0,3,6.0,1450,0,1947,0,98133,47.7061,-122.347,1450,6820,375.0
3.0,2.25,1590,7748.0,2.0,0,0,4,7.0,1590,0,1991,0,98003,47.2857,-122.3,1590,7606,263.0
3.0,1.0,1240,9198.0,1.5,0,0,4,7.0,1240,0,1959,0,98032,47.37,-122.297,1170,8970,185.0
3.0,1.0,1440,54315.0,1.0,0,0,3,7.0,790,650,1974,0,98075,47.591,-122.01,2690,40518,500.0
4.0,2.5,3470,10045.0,2.0,0,0,3,10.0,3470,0,1993,0,98027,47.554,-122.095,4370,12359,920.0
7.0,3.75,5100,21802.0,2.0,0,0,3,10.0,3640,1460,2001,0,98075,47.595,-122.04,3350,10005,936.0
3.0,1.75,2430,12757.0,1.0,0,2,4,8.0,1340,1090,1952,0,98004,47.6201,-122.209,2930,12450,1500.0
3.0,2.25,2420,7200.0,1.0,0,0,3,8.0,1420,1000,1948,0,98115,47.6867,-122.275,2500,7200,1100.0
3.0,2.5,1510,10875.0,1.0,0,0,3,7.0,1150,360,1990,0,98003,47.3482,-122.3,1810,9916,247.0
3.0,1.0,1200,5525.0,1.0,0,0,2,7.0,1200,0,1947,0,98115,47.6981,-122.325,1580,7200,289.5
3.0,2.5,2240,6396.0,2.0,0,0,3,7.0,2240,0,2002,0,98065,47.5356,-121.881,2610,5128,432.5
3.0,1.75,1870,4320.0,1.0,0,0,4,7.0,970,900,1920,0,98103,47.6663,-122.357,1810,3900,680.0
3.0,1.0,1110,6000.0,1.5,0,0,5,7.0,1110,0,1932,0,98199,47.6496,-122.403,1420,6000,589.0
4.0,2.0,3210,8400.0,1.5,0,0,5,7.0,2040,1170,1914,0,98136,47.5322,-122.391,2540,6458,756.45
3.0,1.75,2090,8910.0,1.0,0,0,3,8.0,1230,860,1975,0,98034,47.7149,-122.222,2310,10695,536.65
3.0,2.25,1320,1800.0,2.0,0,0,3,7.0,1320,0,1994,0,98122,47.6081,-122.289,2010,4500,540.0
3.0,1.75,1340,3850.0,1.0,0,0,4,7.0,1340,0,1960,0,98125,47.7134,-122.292,1540,7645,385.0
3.0,1.0,1020,6120.0,1.0,0,0,3,7.0,1020,0,1941,0,98115,47.6787,-122.285,2370,6695,485.0
3.0,2.0,1220,17652.0,1.0,0,0,4,7.0,1220,0,1980,0,98059,47.4712,-122.1,1990,17652,240.0
3.0,2.0,1220,17652.0,1.0,0,0,4,7.0,1220,0,1980,0,98059,47.4712,-122.1,1990,17652,415.5
3.0,2.0,1390,2688.0,1.5,0,0,5,7.0,1390,0,1915,0,98117,47.6783,-122.366,1440,2900,550.0
4.0,2.0,2970,5400.0,2.5,0,0,4,9.0,2970,0,1900,0,98112,47.6235,-122.309,2500,5040,1260.0
2.0,2.0,1440,213008.0,2.0,0,0,4,7.0,1440,0,1990,0,98070,47.3604,-122.457,1630,161172,430.0
2.0,1.75,1550,4257.0,1.0,0,3,3,7.0,830,720,1953,0,98136,47.5274,-122.384,1920,5100,415.0
4.0,2.5,1904,8200.0,2.0,0,0,5,7.0,1904,0,1999,0,98010,47.3107,-122.001,1560,12426,365.0
4.0,1.5,1400,8500.0,2.0,0,0,3,7.0,1400,0,1975,0,98001,47.3314,-122.275,1580,7650,257.0
3.0,2.5,2140,3821.0,2.0,0,0,3,8.0,2140,0,2005,0,98029,47.5541,-121.995,2860,3841,420.0
3.0,1.75,1320,9450.0,1.0,0,0,5,7.0,1320,0,1943,0,98166,47.4557,-122.348,1320,8315,338.995
3.0,1.75,2620,8280.0,1.0,0,0,4,7.0,1330,1290,1948,0,98177,47.7235,-122.359,1530,8160,615.0
4.0,0.5,2300,5570.0,2.0,0,0,3,8.0,2300,0,1996,0,98092,47.3285,-122.168,1820,6371,312.5
4.0,2.5,2000,5684.0,2.0,0,0,3,8.0,2000,0,1996,0,98028,47.7443,-122.22,2210,7066,513.0
4.0,2.75,2960,5040.0,2.0,0,3,3,9.0,2210,750,1952,1993,98116,47.5747,-122.408,2270,5500,857.5
3.0,2.75,2700,22343.0,1.5,0,1,4,10.0,2700,0,1977,0,98040,47.5706,-122.209,3390,15682,1060.0
3.0,1.75,1740,9500.0,1.0,0,3,4,8.0,1150,590,1958,0,98146,47.4919,-122.365,2110,9450,585.0
2.0,2.5,1770,4950.0,1.0,0,0,3,7.0,1770,0,2003,0,98038,47.3497,-122.025,1770,4500,350.5
3.0,2.0,1290,9312.0,1.0,0,0,3,7.0,1290,0,1947,0,98168,47.4811,-122.325,1650,7300,215.0
4.0,2.0,1450,8400.0,1.5,0,0,4,7.0,1450,0,1962,0,98034,47.7285,-122.24,1450,7440,440.0
3.0,2.25,1420,7800.0,1.0,0,0,4,7.0,1130,290,1985,0,98042,47.3598,-122.157,1460,7800,270.0
3.0,0.75,1330,7020.0,1.0,0,0,5,7.0,1330,0,1924,0,98126,47.5377,-122.376,1410,5802,385.0
3.0,1.75,1760,4125.0,1.5,0,3,4,7.0,1760,0,1927,0,98103,47.6748,-122.352,1760,4000,688.5
3.0,1.75,2010,4905.0,1.0,0,0,5,7.0,1230,780,1912,0,98122,47.6105,-122.309,2210,1834,700.0
5.0,2.0,2560,14467.0,1.0,0,0,3,8.0,1280,1280,1960,0,98006,47.5547,-122.178,2200,10267,585.0
2.0,1.5,1260,2625.0,2.0,0,0,4,7.0,1260,0,1983,0,98052,47.6747,-122.151,1260,2625,401.0
4.0,2.25,2420,7725.0,1.0,0,0,4,8.0,1890,530,1972,0,98052,47.6287,-122.093,1740,7944,655.0
3.0,1.0,1010,5400.0,1.0,0,0,3,6.0,1010,0,1959,0,98144,47.5746,-122.293,960,5400,317.0
4.0,2.5,1770,8155.0,1.5,0,0,4,6.0,1770,0,1970,1993,98034,47.719,-122.173,1460,7360,500.0
2.0,1.0,890,6350.0,1.0,0,0,3,6.0,890,0,1943,0,98103,47.6975,-122.357,1490,6350,314.963
3.0,1.5,1670,5060.0,2.0,0,2,5,7.0,1670,0,1925,0,98126,47.5671,-122.379,1670,5118,715.0
3.0,2.25,1360,9600.0,2.0,0,0,3,7.0,1360,0,1992,0,98045,47.4687,-121.749,1200,10400,280.0
3.0,2.5,2120,9736.0,2.0,0,0,3,9.0,2120,0,1988,0,98011,47.7374,-122.219,2490,8763,531.0
3.0,2.5,1910,4488.0,2.0,0,0,3,8.0,1910,0,1998,0,98007,47.6176,-122.14,1530,3696,617.0
4.0,1.0,1480,7560.0,1.5,0,0,3,7.0,1480,0,1940,0,98177,47.7079,-122.358,1480,7560,440.0
3.0,1.0,1090,10114.0,1.0,0,0,4,7.0,1090,0,1955,0,98002,47.2975,-122.223,1380,7800,140.0
4.0,1.75,1670,13125.0,1.0,0,0,5,8.0,1670,0,1973,0,98052,47.6315,-122.101,2360,12500,661.0
